title,company,location,link 
국내 유명 인터넷금융사/ System Engineer,서울 강남구,(주)비비파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41864986&location=ts&searchword=python&searchType=search&paid_fl=n
국내 유명 인터넷금융사/ Data Scientist,서울 강남구,(주)비비파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41864952&location=ts&searchword=python&searchType=search&paid_fl=n
국내 유명 인터넷금융사/ Data Engineer,서울 강남구,(주)비비파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41864959&location=ts&searchword=python&searchType=search&paid_fl=n
[파운트] 데브옵스(DevOps) 엔지니어,서울 서대문구,(주)파운트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41888837&location=ts&searchword=python&searchType=search&paid_fl=n
다날핀테크 개발본부 Web개발 경력사원 모집,경기 성남시 분당구,(주)다날핀테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41898876&location=ts&searchword=python&searchType=search&paid_fl=n
타임게이트 - 빅데이터 플랫폼 구축 / Splunk,서울 성동구,(주)타임게이트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41924118&location=ts&searchword=python&searchType=search&paid_fl=n
"안전관리시스템(Web/Mobile/Server) 설계,개발 및 운영",경기 성남시 중원구,시설물안전연구원(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41940030&location=ts&searchword=python&searchType=search&paid_fl=n
앱/프론트/백엔드/빅데이터/데브옵스/정보보안 개발 경력직 채용,경기 성남시 수정구,(주)메디에이지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41957797&location=ts&searchword=python&searchType=search&paid_fl=n
연구소(빅데이터 분석팀) 팀원/팀장 모집(경력자)- 부산(0명),부산 해운대구,주식회사 투그램시스템즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41975061&location=ts&searchword=python&searchType=search&paid_fl=n
딥러닝 개발자, 서울전체,(주)푸시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39736174&location=ts&searchword=python&searchType=search&paid_fl=n
엔지니어링 매니저, 서울전체,(주)피플펀드컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41414112&location=ts&searchword=python&searchType=search&paid_fl=n
인공지능 헬스케어 풀스택 개발자, 서울전체,(주)닥터송,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40637412&location=ts&searchword=python&searchType=search&paid_fl=n
[DK] 경력직 백엔드 개발자 채용공고(인하우스 프로젝트), 서울전체,(주)디케이브라더스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41061584&location=ts&searchword=python&searchType=search&paid_fl=n
클라우드 보안 엔지니어, 서울전체,(주)피플펀드컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41413958&location=ts&searchword=python&searchType=search&paid_fl=n
클라우드 시스템 엔지니어, 서울전체,(주)피플펀드컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41414898&location=ts&searchword=python&searchType=search&paid_fl=n
[더블다운인터액티브] 기획/디자인/개발/QA/데이터분석 모집,서울 강남구,(주)더블다운인터액티브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41513332&location=ts&searchword=python&searchType=search&paid_fl=n
"AI 신약개발연구소 연구원 채용 공고 (분자모델링, AI 플랫폼)",경기 용인시 수지구,(주)파미노젠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41724302&location=ts&searchword=python&searchType=search&paid_fl=n
인공지능 관련 개발자 정규직 채용공고 (신규 & 경력),경남 창원시,(주)더컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41536907&location=ts&searchword=python&searchType=search&paid_fl=n
[웹/게임서버 개발]  [데이터 엔지니어] 경력 모집 (1년이상),서울 강남구,(주)더블다운인터액티브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41734353&location=ts&searchword=python&searchType=search&paid_fl=n
[데이터기술] 데이터엔지니어 (Hadoop) 담당,경기 성남시 분당구,(주)스마일게이트스토브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41534307&location=ts&searchword=python&searchType=search&paid_fl=n
[베스텔라랩] 프론트 개발자, 경기전체,(주)베스텔라랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41744788&location=ts&searchword=python&searchType=search&paid_fl=n
[베스텔라랩] 안드로이드 개발자, 경기전체,(주)베스텔라랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41744555&location=ts&searchword=python&searchType=search&paid_fl=n
[베스텔라랩] IOS 개발자, 경기전체,(주)베스텔라랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41744726&location=ts&searchword=python&searchType=search&paid_fl=n
웹서비스 프론트엔드 개발,서울 금천구,(주)피처링,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40483198&location=ts&searchword=python&searchType=search&paid_fl=n
서버 및 백엔드 개발자 채용,서울 금천구,(주)피처링,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40483185&location=ts&searchword=python&searchType=search&paid_fl=n
풀스택(Full Stack) 개발자,경기 하남시,(주)오리샌드박스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40765912&location=ts&searchword=python&searchType=search&paid_fl=n
자동차 Infotainment Test Automation 개발자, 인천전체,(주)티스퀘어랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40860119&location=ts&searchword=python&searchType=search&paid_fl=n
[킥고잉] 데이터개발팀 리더, 서울전체,(주)올룰로,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39711293&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자, 경기전체,(주)오리샌드박스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40767742&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자 모집, 경기전체,(주)비트코퍼레이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40882416&location=ts&searchword=python&searchType=search&paid_fl=n
데이터 분석가(DA), 서울전체,(주)피플펀드컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41413997&location=ts&searchword=python&searchType=search&paid_fl=n
DevOps 엔지니어, 서울전체,(주)피플펀드컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41414179&location=ts&searchword=python&searchType=search&paid_fl=n
Computer Vision_[3D Vision], 서울전체,포디리플레이코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41477276&location=ts&searchword=python&searchType=search&paid_fl=n
[스마트 헬스케어 스타트업] Back-end Developer 채용, 서울전체,(주)인포마이닝,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41355795&location=ts&searchword=python&searchType=search&paid_fl=n
[베스텔라랩] 영상분석 개발자, 경기전체,(주)베스텔라랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41747226&location=ts&searchword=python&searchType=search&paid_fl=n
데이터 엔지니어 (Data Engineer), 서울전체,(주)피플펀드컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41782363&location=ts&searchword=python&searchType=search&paid_fl=n
[NIT Service] 네이버 클라우드 플랫폼 기술지원,경기 성남시 분당구,엔아이티서비스 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41794367&location=ts&searchword=python&searchType=search&paid_fl=n
카카오VX 인프라개발팀 백엔드 개발자 채용,경기 성남시 분당구,(주)카카오브이엑스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41806123&location=ts&searchword=python&searchType=search&paid_fl=n
"응용소프트웨어 개발자, C/C++ 개발자", 서울전체,비드박스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41815513&location=ts&searchword=python&searchType=search&paid_fl=n
데이터분석 전문가,서울 강남구,(주)토이스미스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41835825&location=ts&searchword=python&searchType=search&paid_fl=n
프론트엔드 (웹) 개발자,서울 강남구,(주)토이스미스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41835840&location=ts&searchword=python&searchType=search&paid_fl=n
[인천 송도] 모빅랩에서 '데이터 사이언티스트'를 모집합니다.,인천 연수구,(주)모빅랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41862869&location=ts&searchword=python&searchType=search&paid_fl=n
(정규직)RPA-OCR 솔루션 컨설팅 및 개발 경력자 모집 합니다.,서울 강남구,(주)하이퍼정보,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41885004&location=ts&searchword=python&searchType=search&paid_fl=n
비주얼노벨 게임사 백엔드 개발자 채용,서울 서초구,(주)엔엠에스컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41894331&location=ts&searchword=python&searchType=search&paid_fl=n
유명게임사 Publishing DevOps 모집,서울 강남구,(주)헬로서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41918767&location=ts&searchword=python&searchType=search&paid_fl=n
[여행 플랫폼 기업] 보안 엔지니어,서울 서초구,주) 석세스코리아컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41928269&location=ts&searchword=python&searchType=search&paid_fl=n
[유망 온라인투자연계금융사] 시니어 백엔드 개발자 채용,서울 서초구,(주)엔엠에스컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41934430&location=ts&searchword=python&searchType=search&paid_fl=n
컴퓨터비전 엔지니어 채용,서울 성동구,라이트비전(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41931932&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자(8년차 이상), 서울전체,(주)스낵포,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41930600&location=ts&searchword=python&searchType=search&paid_fl=n
[국내 대표 뷰티 플랫폼] 백엔드 개발자,서울 서초구,주) 석세스코리아컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41933320&location=ts&searchword=python&searchType=search&paid_fl=n
10대대기업 계열사 R&D IT개발 HR 영업경력채용,경기 수원시 권선구,HR컨설팅(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41935629&location=ts&searchword=python&searchType=search&paid_fl=n
[국내 대표 뷰티 플랫폼] Data Scientist (데이터 분석),서울 서초구,주) 석세스코리아컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41933323&location=ts&searchword=python&searchType=search&paid_fl=n
유명게임사 DevOps 담당자 모집-중국어 가능자-,서울 강남구,(주)헬로서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41937881&location=ts&searchword=python&searchType=search&paid_fl=n
월스트리트잉글리쉬(HQ) IT개발 부문 신입/경력 채용,서울 영등포구,월스트리트인스티튜트코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41945017&location=ts&searchword=python&searchType=search&paid_fl=n
IOS 개발자, 서울전체,푸드팡(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41954922&location=ts&searchword=python&searchType=search&paid_fl=n
Android 개발자, 서울전체,푸드팡(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41955028&location=ts&searchword=python&searchType=search&paid_fl=n
외국계 게임사 DevOps Engineer 담당 채용,서울 강남구,(주)엔엠에스컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41958451&location=ts&searchword=python&searchType=search&paid_fl=n
10대 대기업 계열 IT사 경력채용,서울 동대문구,HR컨설팅(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41965349&location=ts&searchword=python&searchType=search&paid_fl=n
[패션 대기업]  Data Analyst,서울 강남구,온리원파트너스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41974306&location=ts&searchword=python&searchType=search&paid_fl=n
Process Computer 구축 및 운영 담당자 (군산 근무/경력), 전북전체,(주)브이엔티지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41689054&location=ts&searchword=python&searchType=search&paid_fl=n
[DevOps/Infra] 데브옵스/인프라 엔지니어, 경기전체,(주)큐픽스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40277422&location=ts&searchword=python&searchType=search&paid_fl=n
[WATA Inc] 주니어 백엔드 개발자 모집, 경기전체,(주)와따,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40755923&location=ts&searchword=python&searchType=search&paid_fl=n
[1등쇼핑앱] 에이블리 백엔드 채용(경력 5년 이상~), 서울전체,(주)에이블리코퍼레이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41431826&location=ts&searchword=python&searchType=search&paid_fl=n
[WATA Inc.] 알고리즘 개발 연구원, 경기전체,(주)와따,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39809971&location=ts&searchword=python&searchType=search&paid_fl=n
데이터 엔지니어, 서울전체,(주)더기프팅컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40812683&location=ts&searchword=python&searchType=search&paid_fl=n
[WATA Inc] 비젼 알고리즘 개발 연구원, 경기전체,(주)와따,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41144580&location=ts&searchword=python&searchType=search&paid_fl=n
뷰티 플랫폼 '밀리언즈' 백엔드 개발자 채용, 서울전체,디퍼런트밀리언즈(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40321593&location=ts&searchword=python&searchType=search&paid_fl=n
[WATA Inc] 시니어 백엔드 개발직군 모집, 경기전체,(주)와따,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40755969&location=ts&searchword=python&searchType=search&paid_fl=n
인프라 서버관리 담당자 채용, 서울전체,(주)엑심베이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40870939&location=ts&searchword=python&searchType=search&paid_fl=n
모바일 앱 개발 PM, 광주전체,(주)인디제이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40953066&location=ts&searchword=python&searchType=search&paid_fl=n
3D Computer Vision Engineer, 서울전체,(주)쓰리아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41052558&location=ts&searchword=python&searchType=search&paid_fl=n
BE (back-end) 개발자 모집 [병역특례 지원 가능], 서울전체,(주)팜캐드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41429701&location=ts&searchword=python&searchType=search&paid_fl=n
머신러닝/딥러닝 엔지니어, 경기전체,(주)큐픽스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41704222&location=ts&searchword=python&searchType=search&paid_fl=n
선박관리 자동화 / 스마트 예지보전 (경력자 모집),부산 남구,(주)하버맥스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41499224&location=ts&searchword=python&searchType=search&paid_fl=n
[전문연구요원/백엔드] AWS/Ruby/Elastic Stack,경기 성남시 분당구,(주)큐픽스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41499399&location=ts&searchword=python&searchType=search&paid_fl=n
[신입/경력] C# 개발자 모집,경기 안양시 동안구,(주)텍트원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41493924&location=ts&searchword=python&searchType=search&paid_fl=n
디지털 헬스케어 및 데이터 분석 전문가,서울 관악구,렉스소프트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41535774&location=ts&searchword=python&searchType=search&paid_fl=n
S/W 서버 (BackEnd) 개발자 경력직 모집,서울 서초구,주식회사 데이타커맨드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41746787&location=ts&searchword=python&searchType=search&paid_fl=n
웹 개발 및 백엔드 개발자 모집,서울 성동구,(주)에어콕,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41746529&location=ts&searchword=python&searchType=search&paid_fl=n
[WATA.Inc] 데이터 사이언티스트 모집, 경기전체,(주)와따,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41592738&location=ts&searchword=python&searchType=search&paid_fl=n
[기술연구소] 기술연구소 개발직 채용 - 신입,서울 강남구,㈜아키스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41757678&location=ts&searchword=python&searchType=search&paid_fl=n
[라스트오더] 개발팀 각 분야별 채용의 건,서울 강서구,(주)미로,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41630295&location=ts&searchword=python&searchType=search&paid_fl=n
(AI Lab) Backend Engineer (백엔드 엔지니어), 서울전체,(주)매스프레소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41644554&location=ts&searchword=python&searchType=search&paid_fl=n
[DevOps/Infra] 데브옵스/인프라 엔지니어,경기 성남시 분당구,(주)큐픽스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41674346&location=ts&searchword=python&searchType=search&paid_fl=n
[드림에이스] R&D 연구개발/기획,서울 성동구,(주)드림에이스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41780075&location=ts&searchword=python&searchType=search&paid_fl=n
DBA, 서울전체,(주)매스프레소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40671563&location=ts&searchword=python&searchType=search&paid_fl=n
Data Engineer (데이터 엔지니어), 서울전체,(주)매스프레소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40738382&location=ts&searchword=python&searchType=search&paid_fl=n
서버 개발자 채용,서울 강남구,(주)퍼플랩스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40007205&location=ts&searchword=python&searchType=search&paid_fl=n
Backend Developer (백엔드 개발자), 서울전체,(주)매스프레소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40738319&location=ts&searchword=python&searchType=search&paid_fl=n
웹 솔루션 개발자, 서울전체,(주)브이엔티지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41688782&location=ts&searchword=python&searchType=search&paid_fl=n
"IT개발·데이터(Linux, C++) 채용",충남 천안시 동남구,(주)진이어스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41689516&location=ts&searchword=python&searchType=search&paid_fl=n
클라우드/MSA/A.I. 플랫폼 개발자, 서울전체,시프트원(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41441048&location=ts&searchword=python&searchType=search&paid_fl=n
FE (front-end) 개발자 [병역특례 지원 가능], 서울전체,(주)팜캐드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41430055&location=ts&searchword=python&searchType=search&paid_fl=n
Math Engine Developer, 서울전체,(주)매스프레소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41697239&location=ts&searchword=python&searchType=search&paid_fl=n
[전문연구요원/Backend] AWS/Ruby/Elastic Stack, 경기전체,(주)큐픽스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41704370&location=ts&searchword=python&searchType=search&paid_fl=n
(주)공업사스토어 개발팀 채용,서울 송파구,(주)공업사스토어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41703568&location=ts&searchword=python&searchType=search&paid_fl=n
머신러닝/딥러닝 모델 기반 음성인식 서비스 백엔드 개발자, 서울전체,(주)프렌즈몬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41353942&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자, 서울전체,(주)제이카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41394204&location=ts&searchword=python&searchType=search&paid_fl=n
Tech Lead (소프트웨어 개발팀장), 서울전체,로지스팟(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41733681&location=ts&searchword=python&searchType=search&paid_fl=n
런드리고 서버 개발자, 서울전체,(주)의식주컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41591239&location=ts&searchword=python&searchType=search&paid_fl=n
[서울] 오픈소스 기반 전부문 인재채용 (IT 개발·데이터 등),서울 강남구,(주)오에스씨코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41655680&location=ts&searchword=python&searchType=search&paid_fl=n
SW개발자 모집 경력무관 모집합니다,서울 성동구,(주)모비핀테크놀러지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41682031&location=ts&searchword=python&searchType=search&paid_fl=n
뷰티 플랫폼 '밀리언즈' 백엔드 개발자 채용,서울 강남구,디퍼런트밀리언즈(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41790073&location=ts&searchword=python&searchType=search&paid_fl=n
"IT개발·데이터(DLP, VPN, 방화벽外 2개 부문) 모집",충북 옥천군,(주)바임,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41796933&location=ts&searchword=python&searchType=search&paid_fl=n
[정규직] 백엔드 개발자 채용,서울 강서구,주식회사 제이카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41809173&location=ts&searchword=python&searchType=search&paid_fl=n
WebAR - 프론트엔드 / 영상처리 개발자 채용,서울 강남구,(주)렛시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41862406&location=ts&searchword=python&searchType=search&paid_fl=n
[KSTEC] 통계/Analytics 신입 및 경력사원 채용,경기 성남시 분당구,지식시스템㈜ KSTEC Inc.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41878298&location=ts&searchword=python&searchType=search&paid_fl=n
[KSTEC] Prescriptive Analytics 컨설턴트 신입 채용,경기 성남시 분당구,지식시스템㈜ KSTEC Inc.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41879106&location=ts&searchword=python&searchType=search&paid_fl=n
[스타트업] 의료영상처리를 위한 딥러닝 연구 개발 업무,서울 종로구,(주)메디인테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41907333&location=ts&searchword=python&searchType=search&paid_fl=n
[ 국내 솔루션 업체 ] 데이터 엔지니어,서울 강남구,(주)휴먼트리월드와이드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41907590&location=ts&searchword=python&searchType=search&paid_fl=n
[초우량 반도체 기업] SoC Embedded Software Engineer (주니어),서울 강남구,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41916271&location=ts&searchword=python&searchType=search&paid_fl=n
[초우량 반도체 기업] 펌웨어 Test/Validation Engineer(사원급),서울 강남구,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41934558&location=ts&searchword=python&searchType=search&paid_fl=n
[초우량 반도체 기업] 펌웨어 Test/Validation Engineer(선임급),서울 강남구,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41934560&location=ts&searchword=python&searchType=search&paid_fl=n
[국내 대기업 계열사] 데이터분석 컨설팅 경력직 채용,인천 연수구,에이치알유니버스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41934577&location=ts&searchword=python&searchType=search&paid_fl=n
[초우량 벤처기업] AI Infra SW 개발 Engineer (C++ 프로그래머),서울 강남구,(주)커리어라이즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41934602&location=ts&searchword=python&searchType=search&paid_fl=n
[국내 보안솔루션업체]DBA 3년이상,서울 영등포구,(주)휴먼트리월드와이드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41965022&location=ts&searchword=python&searchType=search&paid_fl=n
"Linux 서버관리, 가상화 시스템 운영 신입사원 채용",경기 화성시,주식회사 엘에스씨시스템즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41974378&location=ts&searchword=python&searchType=search&paid_fl=n
폰트 제작 엔지니어 모집,서울 성동구,(주)산돌,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41683937&location=ts&searchword=python&searchType=search&paid_fl=n
블록체인 플랫폼 개발팀 백엔드 서비스개발 채용, 서울전체,(주)미디움,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40884028&location=ts&searchword=python&searchType=search&paid_fl=n
[아이디어스] 데이터 엔지니어 (Data Engineer) / 경력 2년 이상, 서울전체,(주)백패커,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41335910&location=ts&searchword=python&searchType=search&paid_fl=n
QA팀 채용, 서울전체,(주)미디움,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40465578&location=ts&searchword=python&searchType=search&paid_fl=n
QA Lead Engineer (화성), 경기전체,(주)테스트웍스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40853355&location=ts&searchword=python&searchType=search&paid_fl=n
임베디드 개발자 모집, 서울전체,(주)노르마,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41350929&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자 (junior채용), 서울전체,신스타프리젠츠(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41438848&location=ts&searchword=python&searchType=search&paid_fl=n
미들웨어 / PasS 엔지니어, 서울전체,(주)오픈소스컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41158279&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자 (senior 채용), 서울전체,신스타프리젠츠(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41438928&location=ts&searchword=python&searchType=search&paid_fl=n
"[Infra] MLOps Engineer (Kubernetes, Tensorflow)", 서울전체,한국축산데이터(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41503600&location=ts&searchword=python&searchType=search&paid_fl=n
[후오비코리아] 데이터 사이언티스트 경력사원 채용(정규직),서울 강남구,후오비(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41510834&location=ts&searchword=python&searchType=search&paid_fl=n
[코그넥스] 딥러닝 연구원 채용 (신입/경력/전문연구요원),서울 서초구,(주)코그넥스코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41719089&location=ts&searchword=python&searchType=search&paid_fl=n
